param DistanceMatrix:
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150 151 152 153 154 155 156 157 158 159 160 161 162 163 164 165 166 167 168 169 170 171 172 173 174 175 176 177 178 :=
11 2.772406 3.704748 2.524301 2.695137 4.242367 2.076063 2.429271 3.094401 2.647378 2.473556 0.000000 2.524136 2.185105 3.338584 2.454527 2.668729 2.657796 2.942090 2.301479 3.390430 3.089526 3.888989 2.734102 3.461024 3.472969 5.516515 3.214491 3.178238 3.228698 2.563751 2.436675 1.513237 2.883413 3.995564 3.054844 2.717030 3.968843 3.273856 3.419439 4.113329 3.112350 3.644092 2.953291 4.215799 3.150248 3.598155 2.417098 2.541545 2.051124 2.022226 3.118694 1.910167 2.897136 2.649485 2.813175 2.337270 2.636311 2.588910 2.414855 7.940209 6.976858 6.670322 5.125888 4.649192 6.230462 4.265817 4.754022 5.587958 6.079499 6.045266 5.958181 4.798810 5.473035 5.212294 4.393310 6.303770 5.534337 6.339688 5.365791 4.996059 5.811993 3.939372 5.967890 6.553443 5.368300 4.907229 5.878369 6.341777 5.998975 6.111827 6.305134 6.400476 6.557839 5.190109 5.421821 5.596083 6.463365 5.046857 4.231708 5.183217 4.980437 5.753568 5.456503 6.140236 4.922696 6.922789 5.527838 6.116924 5.711699 4.912579 6.065152 5.623139 6.644823 6.166605 6.115571 6.746029 5.920347 5.502163 7.073087 5.757953 5.166078 7.350447 6.520589 6.100610 5.970361 5.692237 5.575609 7.037975 5.836779 6.355086 6.352574 6.560504 7.031090 6.441728 6.897399 7.108950 7.796390 8.006031 6.937706 6.565999 6.917320 6.306207 7.092211 6.381207 6.404469 6.442568 8.236796 7.386157 6.601666 6.963308 6.921297 7.137991 6.681993 6.984286 7.038883 7.406975 6.867692 7.427695 6.836590 6.639817 7.176660 6.186933 6.871763 6.512274 6.756809 7.181361 6.403426 6.806754 6.153351 6.811690 7.280269 7.774515 6.495757 7.218451 6.249204 6.773969 6.560641 7.311558
12 3.409868 2.681881 3.368382 4.013543 4.018027 2.806164 1.832549 2.676403 2.084709 2.391547 2.524136 0.000000 1.209356 3.747908 3.890922 2.553385 3.018134 2.971469 3.364590 3.247734 3.498786 3.627968 2.233161 2.387023 2.731535 5.437611 2.357332 1.572999 3.076062 1.857826 3.128287 2.275874 2.086602 3.899152 2.084755 2.422384 2.962340 1.891494 1.964528 4.518930 3.524326 2.932909 3.074974 3.679077 3.095630 3.371177 3.184844 2.823659 2.286117 2.741303 3.635901 2.039066 3.678637 2.722448 2.420296 3.122751 3.010439 2.464698 3.142764 6.204604 5.207820 4.911190 3.216275 4.342997 4.779807 3.421621 4.327334 4.128540 4.344310 5.924422 4.295989 4.400517 3.852075 5.909451 4.096456 4.774631 4.020269 4.931370 5.008218 4.778633 4.691645 2.800913 4.622923 5.341405 4.555690 3.526024 4.551047 5.294579 4.660234 4.789963 4.731857 4.910816 4.893262 4.444226 4.674560 6.223065 5.598811 3.997322 4.114808 5.169451 4.008315 3.997559 4.461468 4.897761 3.713313 5.672105 4.061187 4.557335 4.741762 4.695860 6.632147 4.452190 5.464526 4.956489 4.872081 6.133292 4.662283 4.450460 5.331143 4.778944 4.760129 7.663885 5.990804 5.833826 6.138407 4.693051 4.757499 6.258898 4.886658 5.278138 4.744297 4.904854 5.377170 5.074934 5.182537 5.474992 6.322783 6.970996 5.260690 5.233883 5.205695 4.344136 5.417522 5.058852 5.220884 5.015221 6.564198 6.033343 5.262985 5.834473 5.914567 6.036245 5.762439 5.951866 5.520233 6.420559 5.653238 6.330271 6.577495 5.944240 5.948477 4.603352 5.449237 4.886104 5.159040 5.715877 5.470957 5.308208 4.981087 5.998528 5.529273 6.051851 4.966175 6.083126 5.105622 5.849353 5.439816 6.297950
13 3.371329 2.597670 2.663370 3.485693 3.871626 2.325198 1.593504 2.880158 2.090094 2.030094 2.185105 1.209356 0.000000 3.140971 3.205289 2.306984 2.952504 2.776873 2.851542 3.168307 3.530733 3.382010 2.179790 2.259048 2.689536 5.336186 1.766950 1.866316 2.842608 1.840438 2.730177 1.970512 2.088293 3.936636 2.283577 2.286891 2.837185 1.868976 2.205812 4.399008 3.196775 2.881383 2.602385 3.541757 2.851180 3.377475 2.782360 2.514792 1.997395 2.354036 3.086752 1.585614 3.033245 2.384199 2.635668 2.949494 2.895400 1.774364 2.623056 6.635928 5.461032 5.208108 3.880794 4.034429 5.022288 3.173636 4.089770 4.321671 4.705381 6.381999 4.782666 4.400431 4.345855 6.034976 3.951264 5.059722 4.404657 5.206137 5.245299 4.617083 4.797120 2.806015 4.714311 5.383136 4.381832 3.813057 4.766734 5.373878 4.603966 4.794873 4.785363 5.040013 5.075054 4.347847 4.575503 6.362897 5.974349 3.946029 3.661062 4.763586 4.234699 4.489425 4.435269 4.967913 3.866134 5.734987 4.156292 4.787820 4.754365 4.245602 6.290719 4.561172 5.409535 4.850287 4.799827 5.977926 4.831294 4.770428 5.543455 4.791541 4.379450 7.275631 5.959228 5.672537 5.677575 4.588092 4.539977 6.161825 4.916220 5.177610 5.347747 5.363729 5.846930 5.479416 5.250817 5.631823 6.457547 7.009521 5.529500 5.396823 5.452130 4.792185 5.791361 5.250139 5.474058 5.390410 6.931410 6.095001 5.380628 6.103718 6.305808 6.265813 5.989009 5.911705 5.790681 6.430146 5.713062 6.372613 6.376160 5.707389 5.878191 4.974279 5.669213 5.258005 5.505965 6.014917 5.638875 5.452110 5.250401 6.162568 5.830047 6.251306 5.194065 6.191202 5.303605 6.074201 5.665187 6.357371
14 3.885125 4.161942 3.642778 4.077670 5.128622 2.982589 3.080098 4.716118 2.506170 3.587774 3.338584 3.747908 3.140971 0.000000 2.217869 4.107763 4.109396 3.997199 3.605507 4.564155 4.103869 5.056304 3.950452 4.736278 4.653939 6.500056 3.890542 4.499649 4.036043 3.493556 4.104867 4.050131 3.280707 5.006293 4.476388 4.289339 4.394544 4.397221 4.270330 4.757182 3.602989 4.918215 3.957049 4.942227 4.194896 5.019270 3.287850 3.521638 3.074603 3.383226 3.479407 3.346096 3.342312 3.777498 4.368871 4.383969 3.684472 3.707225 3.832412 8.007860 6.860966 6.660052 5.704075 5.269792 6.529124 4.527779 4.572986 6.412228 6.169745 7.409988 6.836261 5.711579 6.508966 7.503041 6.077896 6.731060 5.790587 7.001952 5.825836 5.759457 6.287860 4.827964 6.707636 6.643712 5.926259 5.499918 6.473126 7.411619 6.586101 6.775230 6.208370 6.766596 6.437639 5.676919 6.327937 6.710693 7.948951 5.187361 4.818416 4.896757 6.002000 6.421739 6.304114 6.597182 5.891186 7.011261 5.957418 6.456364 5.942461 5.613387 6.798093 6.392076 6.922819 6.551262 6.657574 6.991891 6.794217 6.438749 7.077921 6.349044 6.071477 8.287675 7.471106 6.758985 6.650668 6.295349 5.887989 7.666922 6.445937 7.003919 7.244568 7.435982 8.052185 7.646702 6.645624 7.158774 8.237628 8.491736 7.021454 7.262542 7.339438 7.066321 7.663545 6.741593 7.535328 7.177005 8.514920 7.911151 7.068120 7.800905 8.059823 8.093543 7.690225 6.869283 7.351543 7.686859 6.899839 8.187165 6.958108 6.654532 7.530801 6.642510 7.315153 7.121914 7.312788 7.546733 7.203342 7.368756 7.075862 8.050656 7.848634 8.040211 6.720878 7.622663 7.026268 7.584539 7.100075 7.624652
15 3.447945 4.317968 3.310958 2.896999 5.426441 2.335807 3.102707 4.460577 3.053104 3.284471 2.454527 3.890922 3.205289 2.217869 0.000000 3.722935 3.813125 4.020488 2.577551 4.386578 3.917901 5.159896 4.093421 4.874905 5.005196 6.748804 4.073097 4.593783 4.418208 3.656090 3.867642 3.183088 3.989987 5.036760 4.577288 4.349677 4.770647 4.629504 4.640321 4.540379 3.593416 5.108511 3.616529 5.296381 4.150878 4.954845 3.245807 3.283706 3.143118 2.742919 2.909598 3.108683 2.830377 3.501608 4.016460 3.748318 3.366468 3.505848 3.021242 8.681103 7.813609 7.490046 6.451911 5.668849 7.402959 5.134483 5.196960 6.935430 7.001123 7.144642 7.275728 6.321568 7.134155 7.127491 5.898507 7.369277 6.499733 7.570897 5.953613 6.412437 7.052774 5.325210 7.457128 7.570034 6.244395 6.189822 7.303037 7.975682 7.276108 7.544494 7.257910 7.590364 7.542029 6.353244 6.646229 6.382953 7.913064 5.979301 5.118126 5.878255 6.347134 7.078759 6.807953 7.315926 6.410627 8.025214 6.706188 7.348859 6.690912 5.886783 6.744908 7.050687 7.676777 7.273614 7.412700 7.842616 7.332485 7.043068 7.968954 6.995812 6.308464 8.385247 8.025886 7.273745 6.902350 6.970688 6.584667 8.374048 7.217781 7.645169 7.495707 7.801910 8.415796 7.848673 7.503320 7.846557 8.882568 9.148038 7.871522 7.861790 8.035599 7.533005 8.403347 7.498339 7.453849 7.628635 9.257364 8.360031 7.478326 7.950049 8.094577 8.063931 7.845209 7.310987 7.818531 8.193490 7.471800 8.565261 7.086280 6.944282 8.025186 7.267444 7.978197 7.571962 7.737593 8.257788 7.343905 7.652504 7.283137 8.060726 8.355842 8.542466 7.181738 8.083596 7.355570 7.578532 7.272790 8.135962
16 3.071188 3.549154 3.016180 3.243510 3.113720 2.134583 2.820998 2.054171 3.341166 2.795339 2.668729 2.553385 2.306984 4.107763 3.722935 0.000000 1.956806 1.764604 2.276698 2.977246 3.287191 3.581565 2.944975 2.903092 3.118859 4.316878 2.489468 3.245518 2.239968 3.219886 2.588456 2.110072 2.729106 2.450632 2.017846 2.785488 2.248279 2.332809 3.283228 4.146784 3.264923 4.020865 2.920837 4.094523 3.584523 3.295899 3.461985 3.473306 2.568683 2.325272 4.343944 2.414796 2.800545 1.225510 2.732467 2.810490 2.877136 1.478027 2.631124 7.716548 5.613148 5.585772 4.668099 4.702074 4.928541 3.506633 5.545413 5.378316 4.693999 6.365338 5.418625 4.628516 5.056387 5.072520 4.325791 5.724697 5.590518 5.430435 5.513751 4.824917 5.584499 3.996745 5.320917 6.045072 5.123915 4.417667 5.300538 5.538154 5.248903 5.812384 5.721393 5.680284 6.034524 5.255403 4.899891 5.911534 5.528052 5.081329 4.514963 5.544847 5.149435 5.660911 4.834772 5.994583 5.026424 6.359584 5.352007 5.695856 5.814893 4.724975 7.089952 5.376244 5.058225 5.254429 5.275588 6.425520 5.882924 5.156047 6.607474 5.936723 4.878237 6.382464 5.985046 6.529853 6.549819 5.424517 5.342251 6.236159 5.672568 5.955762 5.399317 5.604937 6.147609 5.632628 5.999898 6.080665 6.829190 7.050041 6.140925 5.294479 5.611687 5.417639 5.802124 5.702151 5.633152 6.023835 7.667287 6.462829 5.771267 6.037215 5.927345 6.128429 5.659024 6.261624 6.251658 6.806727 6.200818 6.324474 6.303375 5.883003 6.234411 4.864028 5.595122 5.569880 5.892761 6.538839 5.252859 5.823156 5.118539 5.687831 6.265723 6.652329 5.539671 6.435498 5.438492 5.950070 5.521904 6.301880
17 2.720223 4.425029 2.660038 2.906122 2.615503 2.115849 3.013005 2.216699 3.368473 3.231844 2.657796 3.018134 2.952504 4.109396 3.813125 1.956806 0.000000 1.291794 2.710603 3.108716 3.144073 3.689741 3.328094 3.594429 3.310165 3.694573 2.964005 3.735734 2.279780 3.430905 2.013138 2.275966 2.806928 2.364135 2.094857 2.760528 2.787436 2.911006 3.977461 3.862788 2.992358 4.134043 3.149332 3.994235 3.603535 3.059197 3.291567 3.455508 2.020002 2.508705 4.755477 2.779404 3.105895 1.539184 2.773243 2.138765 2.567993 2.147777 2.515598 8.409959 6.250115 6.007659 5.192382 5.196308 5.517346 3.817474 5.939383 6.057035 4.998255 6.390742 5.427939 4.563053 5.070596 4.500085 4.663702 6.393735 6.107617 5.731279 5.337416 4.680267 6.223510 4.458084 5.706136 5.794641 5.163442 4.899793 5.558429 5.914015 5.556867 6.106541 5.994527 5.851436 6.027126 5.575430 5.557475 5.261352 5.420024 5.646323 4.834400 5.696775 5.791528 5.998190 4.883402 6.269450 5.376610 6.290235 5.695547 5.569516 5.823216 4.755767 6.716587 5.507479 5.466413 5.649519 5.535912 7.004991 6.166292 5.091393 6.843532 6.063419 5.031144 6.017511 5.588168 6.222937 6.344252 5.616045 5.170804 5.929169 5.417947 5.998212 5.353349 5.619256 6.001312 5.630056 6.171179 6.228887 6.865610 6.846893 6.178666 5.252392 5.642331 5.580220 5.719519 5.676665 5.785763 5.693991 7.552759 6.436592 5.561439 5.777844 5.382355 5.920028 5.033813 6.027234 6.133899 6.493957 5.938488 6.056219 5.533135 5.470102 6.248831 4.874591 5.528507 5.542438 5.822037 6.354759 5.010855 6.097004 4.663994 5.319142 6.461885 6.865018 5.359123 6.242408 5.061900 5.690329 5.193043 5.790211
18 3.051495 4.099658 2.800730 3.249031 2.431386 2.181032 3.220586 2.494391 3.309419 3.017263 2.942090 2.971469 2.776873 3.997199 4.020488 1.764604 1.291794 0.000000 2.662610 3.295792 3.141224 3.715163 3.211978 3.296242 3.120812 3.635272 2.668814 3.485856 2.016503 3.375951 2.071252 2.356123 2.395585 2.019276 2.069712 2.503093 2.455833 2.539636 3.491709 4.243131 2.715421 3.976237 3.230884 3.797619 3.252558 3.240733 3.446648 3.324731 2.015465 2.257492 4.636664 2.947123 2.829998 1.475355 2.792728 2.449756 2.614972 1.852527 2.600128 7.875440 5.454115 5.218857 4.616743 4.505925 4.800992 3.151961 5.357476 5.407220 4.334379 6.381603 5.146327 4.249097 4.670511 4.536847 4.304235 5.752607 5.538761 5.245318 5.163242 4.226950 5.484050 3.978850 5.096966 5.345891 4.903130 4.344601 4.919487 5.347653 4.931364 5.500799 5.377488 5.270059 5.438582 5.155749 4.977148 5.408409 5.494832 4.982146 4.116674 5.139658 5.225206 5.566144 4.432768 5.604887 4.862171 5.673968 5.145041 5.069248 5.243672 4.387376 6.563411 4.997945 4.842598 4.850991 4.798960 6.195669 5.659709 4.596956 6.386361 5.685965 4.524420 5.550336 5.363574 6.082423 6.196516 4.950038 4.507833 5.355514 4.865193 5.603222 5.204103 5.441077 5.778256 5.501744 5.548799 5.665048 6.577320 6.542792 5.767958 4.792635 5.312608 5.359681 5.444029 5.440260 5.666931 5.579693 7.423985 6.179440 5.290869 5.636376 5.458030 5.786074 4.951986 5.708655 5.680301 6.274973 5.748469 5.676641 5.418531 5.153386 5.780004 4.599925 5.126932 5.357966 5.562697 6.115198 4.881269 5.752039 4.627597 5.434265 6.105520 6.394265 5.176901 6.151449 4.957663 5.642413 4.998680 5.649954
19 3.559909 4.296552 3.513128 2.444675 4.734322 1.580982 3.264920 3.404471 3.397279 3.055623 2.301479 3.364590 2.851542 3.605507 2.577551 2.276698 2.710603 2.662610 0.000000 4.202055 3.936924 5.048780 3.898262 4.367990 4.542050 5.844588 3.440710 4.062719 3.703506 3.845864 3.061163 2.093652 3.773063 3.653097 3.737105 3.810494 4.092637 3.866909 4.267113 4.894992 3.732023 4.770679 3.380964 5.156171 4.134699 4.203155 3.619018 3.493819 3.008701 1.927150 4.126771 3.084826 2.459289 2.313329 3.515771 3.407756 3.221425 2.547346 2.478929 8.624297 7.029254 6.800171 5.833500 5.541836 6.755806 4.881380 5.757776 6.504974 6.074059 7.358919 6.799661 5.832432 6.421249 6.064031 5.417439 7.104611 6.497872 7.075365 6.363031 6.106061 6.843949 5.163394 6.832624 7.164079 6.409333 5.941581 6.802171 7.214460 6.720881 7.076371 7.093676 7.188083 7.244832 6.565014 6.361922 6.621386 7.381505 6.107166 4.968189 6.384845 6.149439 6.908071 6.339026 7.117751 6.137154 7.642260 6.578220 6.965359 6.817716 5.900038 7.517325 6.688579 6.860486 6.731209 6.722369 7.633984 7.137464 6.636175 7.775967 7.100707 6.051674 7.364097 7.503476 7.385486 7.372455 6.599880 6.273072 7.609271 6.880341 7.260656 6.867936 7.126888 7.569842 7.116683 7.091345 7.204300 8.252891 8.444287 7.335130 6.896831 7.268237 6.814808 7.483325 7.041934 6.880069 7.177137 8.861915 7.687130 6.836122 7.203877 7.235033 7.301454 7.030312 7.000102 7.284183 7.731785 7.159250 7.517438 6.645025 6.505017 7.383253 6.431311 7.173253 7.009747 6.986712 7.726279 6.478472 6.967698 6.430391 7.132321 7.771048 7.812703 6.552857 7.517113 6.660737 6.926015 6.564744 7.367577
20 2.499925 2.914203 3.120081 3.552595 2.980397 3.193477 2.863256 2.470294 3.209575 2.678810 3.390430 3.247734 3.168307 4.564155 4.386578 2.977246 3.108716 3.295792 4.202055 0.000000 2.332614 2.209971 2.386417 2.793273 2.805960 4.841946 2.767049 3.406940 2.920894 2.734401 3.866465 3.245131 3.157612 4.030754 2.482476 2.516187 2.550688 2.982058 3.305148 1.819873 2.570483 3.072665 2.077115 2.407934 2.655837 2.301284 2.458217 2.696309 2.889273 3.308967 4.089504 3.066785 3.114308 3.030692 1.975865 2.763851 2.278464 2.627732 2.835685 7.210116 6.299947 5.730725 4.660403 4.321428 5.256293 3.843180 4.963960 5.028415 5.198556 5.613590 5.331327 4.629317 4.653986 5.400549 3.937774 5.368216 5.118618 4.723126 5.005328 4.181816 5.287414 3.568827 5.763045 5.817135 4.182281 3.979046 5.524080 5.879711 5.260996 5.817818 5.620268 5.696755 6.079496 3.991731 3.998892 5.554849 4.801568 4.530420 4.184891 5.124257 4.657979 5.080383 3.742010 5.384806 4.478612 5.927176 4.791525 5.457783 4.934076 4.238694 5.706618 4.271698 5.515391 5.427279 5.026836 6.846231 5.142475 4.451851 5.656829 4.848541 3.919268 6.491498 5.158174 4.800255 4.922674 4.558647 4.589950 6.465129 5.128796 5.164293 4.852729 4.924530 5.814261 4.889530 6.256967 6.275541 6.593474 6.863273 5.988676 5.454697 5.524255 5.115478 5.796590 5.107077 4.992274 5.460100 6.870064 6.043194 5.574033 5.507555 5.391566 5.658519 5.388820 6.267112 6.284678 6.583458 5.732653 6.845232 6.818889 6.310307 5.924385 5.006170 5.658485 4.975149 5.912373 6.244813 5.503972 5.781104 5.339538 5.240009 5.724763 6.602197 5.596282 6.027627 5.274174 5.658919 5.652931 6.350744
21 1.287893 3.264410 3.404682 3.275931 3.555201 2.945465 3.058383 2.867233 2.854167 2.357435 3.089526 3.498786 3.530733 4.103869 3.917901 3.287191 3.144073 3.141224 3.936924 2.332614 0.000000 3.596890 2.440035 3.432674 3.217769 5.131568 3.548141 3.866491 3.027296 2.551057 3.822471 3.250726 2.991766 3.701717 3.133612 2.610069 3.379273 3.729988 3.507703 2.641575 1.529670 4.112850 2.755261 3.570208 2.304785 3.445282 2.730882 2.231129 2.685125 2.733074 3.857125 3.259302 2.706212 3.176832 1.904527 2.484715 1.327753 3.305239 2.888640 7.379456 6.569016 5.958784 4.693451 4.165342 5.580631 4.063958 4.375077 5.171720 5.402156 4.839928 5.882805 4.688280 5.095769 4.948486 4.152568 5.733195 4.961740 5.463448 4.341015 4.592362 5.163723 3.901578 6.135478 6.503025 4.673054 3.965706 5.778471 6.289017 5.929843 6.180100 6.098640 6.082526 6.406604 4.502607 4.528630 4.659794 5.641598 4.550176 4.004100 5.088926 4.677419 5.338593 4.510546 5.632464 4.624181 6.223083 5.175040 5.872331 4.788806 4.631496 5.701779 4.941808 6.312420 5.764286 5.502868 6.696410 5.404024 4.496563 6.574243 5.480732 4.579174 6.704369 6.069138 5.829817 5.708420 5.006824 4.862388 6.904868 5.351555 6.340033 5.548303 6.107837 6.768353 6.161279 6.656718 6.838375 7.879029 7.929175 6.724757 6.205482 6.499865 6.090709 6.753132 6.211173 6.084743 6.322207 8.092681 7.280389 6.426038 6.488444 6.312456 6.521321 6.048961 6.753282 6.542301 7.481578 6.609601 7.540176 6.735874 6.526425 6.921545 5.830643 6.407009 6.062257 6.613212 7.091216 6.252801 6.726506 6.053749 6.537156 6.782924 7.365995 6.292325 7.217441 6.222516 6.445885 6.098483 7.170444
22 3.640689 3.801088 2.715760 4.632053 2.508013 4.221045 3.385345 3.298796 4.123333 3.525846 3.888989 3.627968 3.382010 5.056304 5.159896 3.581565 3.689741 3.715163 5.048780 2.209971 3.596890 0.000000 2.728835 2.459394 2.254924 4.105284 3.007964 3.588950 2.839135 3.114558 3.689153 3.787762 3.073576 4.438129 2.610285 2.379923 2.961302 2.887224 3.618724 3.274883 3.327865 2.688580 3.317904 2.075972 3.119083 2.745585 3.027333 3.618686 3.075881 4.001795 4.493912 3.128580 4.294606 3.581464 3.310708 3.151197 3.570281 3.038024 3.942469 7.421715 6.001949 5.614055 4.753366 4.139616 4.579332 3.266091 5.033696 4.482405 5.337720 5.923149 4.695575 3.937484 4.018434 5.172966 3.749029 4.911911 5.108491 4.075775 5.208616 2.774613 4.681811 2.865635 4.491309 4.601019 3.493473 3.590355 4.387955 4.410650 3.925813 4.537783 4.506708 4.406919 5.066095 2.937047 3.589704 5.778415 4.404471 4.148096 4.209798 4.025571 4.358690 4.546922 2.801551 4.691947 3.670243 4.719003 3.798062 4.374360 4.280769 3.227536 5.054731 3.574654 4.397121 4.509951 4.041334 5.636319 4.227558 3.702367 5.105290 3.633715 2.947790 5.795768 3.501546 3.676565 3.550496 3.663138 3.937441 4.999094 3.997122 3.680221 5.168825 4.623150 5.285082 4.553116 5.701092 5.708154 5.522417 5.545329 5.277819 4.509484 4.625165 4.582567 4.930251 4.214406 4.649690 4.849342 6.207087 5.151640 4.993702 5.239636 5.305834 5.513286 5.072986 5.775459 5.900513 5.649340 5.143650 5.796114 6.428274 5.775005 5.123122 4.530135 4.736918 4.538234 5.442436 5.333595 4.955397 5.208133 4.697017 4.622371 5.056828 6.134366 5.301243 5.284611 4.532527 5.450827 5.443457 5.617802
23 2.430159 2.253203 2.971081 3.684218 3.445266 3.045960 1.826684 2.316528 2.556213 1.970009 2.734102 2.233161 2.179790 3.950452 4.093421 2.944975 3.328094 3.211978 3.898262 2.386417 2.440035 2.728835 0.000000 1.610859 1.617565 4.905806 2.099028 2.436212 2.411232 1.335667 3.399538 2.831414 2.180593 3.807256 2.261461 1.650367 2.818071 2.531784 2.408392 3.556189 2.599077 2.854546 2.255645 3.049227 2.215797 2.921170 2.465540 2.301732 2.576458 2.958965 3.756136 2.169416 3.135633 2.886400 2.152744 2.911527 2.441835 2.541112 3.077892 6.715535 5.788502 5.529157 3.851759 3.805499 4.905375 3.524937 3.994140 3.915426 4.845744 5.633787 5.056267 4.015500 4.062984 5.283142 3.517635 5.053412 4.398585 4.792975 4.998658 3.983067 4.284375 2.556732 4.746055 5.666328 3.999643 3.101967 4.795032 5.051342 4.578459 4.596088 4.945358 5.010886 5.354809 3.608469 3.987389 5.842394 5.563134 3.741220 3.618008 4.571500 3.870051 4.239185 3.584929 4.768903 3.220236 5.227931 3.862169 4.822559 4.224345 3.854080 5.924012 4.011146 5.401393 4.882855 4.329289 5.823868 4.230309 3.984835 5.596541 4.333746 3.747306 6.707256 5.342363 5.157194 5.081071 3.942254 4.220571 6.091266 4.516657 5.104105 5.488081 5.628542 6.175856 5.737632 5.901912 6.194972 6.903722 7.219309 5.918392 5.488831 5.548100 5.000905 5.886479 5.408258 5.754064 5.665715 7.276113 6.508153 5.965361 6.488764 6.540735 6.646330 6.224979 6.630199 6.252955 6.982419 6.275171 6.869230 7.061157 6.510065 6.349200 5.299806 5.784722 5.492184 6.124727 6.392576 6.230415 6.139914 5.763924 6.357478 6.025522 6.802716 5.908404 6.640250 5.814900 6.530301 6.151984 6.869566
24 3.490053 2.589816 3.038069 4.369849 3.146482 3.663038 2.611740 2.707169 3.463381 2.602862 3.461024 2.387023 2.259048 4.736278 4.874905 2.903092 3.594429 3.296242 4.367990 2.793273 3.432674 2.459394 1.610859 0.000000 1.362688 4.475387 1.827245 2.171298 2.529975 2.178820 3.336170 3.017351 2.445027 3.920713 1.881979 1.738039 2.351203 1.676246 2.242732 4.360127 3.268332 2.902120 2.762855 3.112077 2.594950 3.349816 3.492506 3.099317 2.997643 3.538633 4.124145 2.433605 3.788634 3.035420 2.677277 3.120230 3.292261 2.349111 3.399412 6.374694 5.062499 4.942810 3.624553 3.444919 4.055720 2.749373 4.278813 3.289187 4.341385 5.756562 4.212531 3.746653 3.451053 5.201044 2.732002 4.353015 4.197240 4.061798 5.025988 3.752683 3.711319 1.983282 3.622992 5.169711 3.122104 2.521329 3.915316 3.938377 3.434535 3.608395 4.094447 4.031593 4.648889 3.200112 3.193945 6.062111 4.708294 3.349974 3.397441 4.505857 3.584850 3.665225 2.814737 4.081079 2.703463 4.729246 3.149012 4.095770 3.851182 3.017870 5.926849 3.373996 4.445783 3.709544 3.328253 5.156257 3.462292 3.440494 5.093326 3.851006 2.954456 6.245841 4.766483 5.155420 4.831708 3.287345 3.684475 5.175833 3.840931 4.303316 4.835651 4.861093 5.296628 4.965233 5.117909 5.520056 6.044457 6.532608 5.431763 4.653077 4.680008 4.266474 5.129572 5.018610 5.130038 5.155879 6.803038 5.802888 5.358165 5.975318 6.021923 5.992785 5.498290 6.255107 5.605624 6.539719 5.907635 6.016596 6.843479 6.016276 5.581150 4.756412 5.073528 4.854632 5.573129 5.934332 5.715540 5.430227 5.113560 5.746825 5.136858 6.045854 5.444548 6.258177 5.243323 6.189904 5.703780 6.415300
25 3.289695 3.419217 2.912962 4.354272 2.641328 3.822920 2.722018 2.728582 3.471014 2.807012 3.472969 2.731535 2.689536 4.653939 5.005196 3.118859 3.310165 3.120812 4.542050 2.805960 3.217769 2.254924 1.617565 1.362688 0.000000 3.847123 2.283801 2.960226 1.836714 2.306180 2.989313 3.318086 2.403788 3.803191 1.935691 1.374476 2.555293 2.274014 2.986032 4.172392 3.168755 3.104867 2.863491 3.112591 2.886581 3.159591 3.253356 3.205750 2.758045 3.632221 4.602808 2.410083 3.949636 3.159877 2.971847 2.987453 3.207639 2.685878 3.589417 7.142607 5.569701 5.408659 3.918716 3.580748 4.221621 2.986949 4.507829 3.726466 4.677420 6.069497 4.692163 2.816987 3.248357 4.673925 3.222259 4.991614 4.600887 4.503324 5.396581 3.250640 3.962707 2.302336 3.668743 5.054453 3.422928 2.749020 3.975973 3.851671 3.756857 3.709905 4.373333 4.153887 4.747667 3.217504 3.623589 6.072621 4.924323 3.762643 3.663495 4.336329 4.186988 4.109514 2.791423 4.505479 3.000014 4.596079 3.473688 4.087033 4.024739 3.101053 6.030756 3.430652 4.554712 4.031291 3.332413 5.261977 3.835122 3.340140 5.466994 4.117948 3.255229 5.753730 4.235930 4.863049 4.621160 3.395623 3.616216 4.866916 3.590669 4.410200 5.277656 5.157715 5.493455 5.251957 5.572419 5.925638 6.303280 6.436276 5.575819 4.622335 4.778877 4.582286 4.995364 4.969910 5.668567 5.386446 6.875866 5.967908 5.499112 6.130274 5.970847 6.195473 5.374213 6.441227 5.992499 6.589905 5.910269 6.071414 6.529118 5.951059 5.833521 4.807201 5.102834 5.186431 5.679263 5.886012 5.696422 5.808317 5.020630 5.595012 5.582448 6.407885 5.507446 6.284730 5.257561 6.415658 5.941498 6.165143
